Name,MapDate,DSCI
Pennsylvania,20190917,11
Pennsylvania,20190924,54
Pennsylvania,20191001,55
Pennsylvania,20191008,57
Pennsylvania,20191015,59
Pennsylvania,20191022,54
Pennsylvania,20191029,33
Pennsylvania,20191105,3
Pennsylvania,20191112,1
Pennsylvania,20191119,1
Pennsylvania,20191126,0
Pennsylvania,20191203,0
Pennsylvania,20191210,0
Pennsylvania,20191217,0
Pennsylvania,20191224,0
Pennsylvania,20191231,0
Pennsylvania,20200107,0
Pennsylvania,20200114,0
Pennsylvania,20200121,0
Pennsylvania,20200128,0
Pennsylvania,20200204,0
Pennsylvania,20200211,0
Pennsylvania,20200218,0
Pennsylvania,20200225,0
Pennsylvania,20200303,0
Pennsylvania,20200310,0
Pennsylvania,20200317,0
Pennsylvania,20200324,0
Pennsylvania,20200331,0
Pennsylvania,20200407,0
Pennsylvania,20200414,0
Pennsylvania,20200421,0
Pennsylvania,20200428,0
Pennsylvania,20200505,0
Pennsylvania,20200512,0
Pennsylvania,20200519,0
Pennsylvania,20200526,0
Pennsylvania,20200602,0
Pennsylvania,20200609,8
Pennsylvania,20200616,8
Pennsylvania,20200623,8
Pennsylvania,20200630,8
Pennsylvania,20200707,89
Pennsylvania,20200714,71
Pennsylvania,20200721,76
Pennsylvania,20200728,83
Pennsylvania,20200804,82
Pennsylvania,20200811,70
Pennsylvania,20200818,84
Pennsylvania,20200825,92
Pennsylvania,20200901,62
Pennsylvania,20200908,56
Pennsylvania,20200915,62
Pennsylvania,20200922,74
Pennsylvania,20200929,115
Pennsylvania,20201006,130
Pennsylvania,20201013,133
Pennsylvania,20201020,143
Pennsylvania,20201027,147
Pennsylvania,20201103,113
Pennsylvania,20201110,116
Pennsylvania,20201117,93
Pennsylvania,20201124,92
Pennsylvania,20201201,88
Pennsylvania,20201208,85
Pennsylvania,20201215,85
Pennsylvania,20201222,85
Pennsylvania,20201229,23
Pennsylvania,20210105,11
Pennsylvania,20210112,11
Pennsylvania,20210119,11
Pennsylvania,20210126,11
Pennsylvania,20210202,3
Pennsylvania,20210209,3
Pennsylvania,20210216,3
Pennsylvania,20210223,3
Pennsylvania,20210302,3
Pennsylvania,20210309,13
Pennsylvania,20210316,14
Pennsylvania,20210323,15
Pennsylvania,20210330,32
Pennsylvania,20210406,33
Pennsylvania,20210413,29
Pennsylvania,20210420,30
Pennsylvania,20210427,49
Pennsylvania,20210504,62
Pennsylvania,20210511,24
Pennsylvania,20210518,29
Pennsylvania,20210525,37
Pennsylvania,20210601,14
Pennsylvania,20210608,19
Pennsylvania,20210615,15
Pennsylvania,20210622,14
Pennsylvania,20210629,15
Pennsylvania,20210706,14
Pennsylvania,20210713,2
Rhode Island,20141230,0
Rhode Island,20150106,0
Rhode Island,20150113,0
Rhode Island,20150120,0
Rhode Island,20150127,0
Rhode Island,20150203,0
Rhode Island,20150210,0
Rhode Island,20150217,0
Rhode Island,20150224,0
Rhode Island,20150303,0
Rhode Island,20150310,0
Rhode Island,20150317,0
Rhode Island,20150324,0
Rhode Island,20150331,0
Rhode Island,20150407,0
Rhode Island,20150414,0
Rhode Island,20150421,0
Rhode Island,20150428,0
Rhode Island,20150505,4
Rhode Island,20150512,100
Rhode Island,20150519,200
Rhode Island,20150526,200
Rhode Island,20150602,131
Rhode Island,20150609,131
Rhode Island,20150616,131
Rhode Island,20150623,131
Rhode Island,20150630,131
Rhode Island,20150707,122
Rhode Island,20150714,79
Rhode Island,20150721,79
Rhode Island,20150728,79
Rhode Island,20150804,57
Rhode Island,20150811,64
Rhode Island,20150818,64
Rhode Island,20150825,64
Rhode Island,20150901,97
Rhode Island,20150908,96
Rhode Island,20150915,95
Rhode Island,20150922,139
Rhode Island,20150929,140
Rhode Island,20151006,103
Rhode Island,20151013,103
Rhode Island,20151020,103
Rhode Island,20151027,103
Rhode Island,20151103,103
Rhode Island,20151110,103
Rhode Island,20151117,103
Rhode Island,20151124,103
Rhode Island,20151201,103
Rhode Island,20151208,103
Rhode Island,20151215,103
Rhode Island,20151222,107
Rhode Island,20151229,107
Rhode Island,20160105,107
Rhode Island,20160112,106
Rhode Island,20160119,106
Rhode Island,20160126,47
Rhode Island,20160202,48
Rhode Island,20160209,48
Rhode Island,20160216,48
Rhode Island,20160223,36
Rhode Island,20160301,0
Rhode Island,20160308,0
Rhode Island,20160315,0
Rhode Island,20160322,0
Rhode Island,20160329,0
Rhode Island,20160405,0
Rhode Island,20160412,0
Rhode Island,20160419,0
Rhode Island,20160426,0
Rhode Island,20160503,0
Rhode Island,20160510,0
Rhode Island,20160517,0
Rhode Island,20160524,0
Rhode Island,20160531,0
Rhode Island,20160607,4
Rhode Island,20160614,100
Rhode Island,20160621,100
Rhode Island,20160628,100
Rhode Island,20160705,100
Rhode Island,20160712,100
Rhode Island,20160719,190
Rhode Island,20160726,190
Rhode Island,20160802,204
Rhode Island,20160809,204
Rhode Island,20160816,198
Rhode Island,20160823,199
Rhode Island,20160830,215
Rhode Island,20160906,215
Rhode Island,20160913,284
Rhode Island,20160920,284
Rhode Island,20160927,284
Rhode Island,20161004,284
Rhode Island,20161011,284
Rhode Island,20161018,284
Rhode Island,20161025,268
Rhode Island,20161101,200
Rhode Island,20161108,200
Rhode Island,20161115,200
Rhode Island,20161122,200
Rhode Island,20161129,200
Rhode Island,20161206,200
Rhode Island,20161213,200
Rhode Island,20161220,200
Rhode Island,20161227,200
Rhode Island,20170103,200
Rhode Island,20170110,200
Rhode Island,20170117,200
Rhode Island,20170124,200
Rhode Island,20170131,200
Rhode Island,20170207,200
Rhode Island,20170214,200
Rhode Island,20170221,200
Rhode Island,20170228,200
Rhode Island,20170307,200
Rhode Island,20170314,200
Rhode Island,20170321,100
Rhode Island,20170328,100
Rhode Island,20170404,0
Rhode Island,20170411,0
Rhode Island,20170418,0
Rhode Island,20170425,0
Rhode Island,20170502,0
Rhode Island,20170509,0
Rhode Island,20170516,0
Rhode Island,20170523,0
Rhode Island,20170530,0
Rhode Island,20170606,0
Rhode Island,20170613,0
Rhode Island,20170620,0
Rhode Island,20170627,0
Rhode Island,20170704,0
Rhode Island,20170711,0
Rhode Island,20170718,0
Rhode Island,20170725,0
Rhode Island,20170801,0
Rhode Island,20170808,0
Rhode Island,20170815,16
Rhode Island,20170822,16
Rhode Island,20170829,36
Rhode Island,20170905,36
Rhode Island,20170912,36
Rhode Island,20170919,36
Rhode Island,20170926,100
Rhode Island,20171003,100
Rhode Island,20171010,100
Rhode Island,20171017,134
Rhode Island,20171024,157
Rhode Island,20171031,0
Rhode Island,20171107,0
Rhode Island,20171114,0
Rhode Island,20171121,0
Rhode Island,20171128,0
Rhode Island,20171205,0
Rhode Island,20171212,0
Rhode Island,20171219,0
Rhode Island,20171226,0
Rhode Island,20180102,0
Rhode Island,20180109,0
Rhode Island,20180116,0
Rhode Island,20180123,0
Rhode Island,20180130,0
Rhode Island,20180206,0
Rhode Island,20180213,0
Rhode Island,20180220,0
Rhode Island,20180227,0
Rhode Island,20180306,0
Rhode Island,20180313,0
Rhode Island,20180320,0
Rhode Island,20180327,0
Rhode Island,20180403,0
Rhode Island,20180410,0
Rhode Island,20180417,0
Rhode Island,20180424,0
Rhode Island,20180501,0
Rhode Island,20180508,0
Rhode Island,20180515,0
Rhode Island,20180522,0
Rhode Island,20180529,0
Rhode Island,20180605,0
Rhode Island,20180612,0
Rhode Island,20180619,15
Rhode Island,20180626,15
Rhode Island,20180703,15
Rhode Island,20180710,99
Rhode Island,20180717,99
Rhode Island,20180724,99
Rhode Island,20180731,26
Rhode Island,20180807,26
Rhode Island,20180814,26
Rhode Island,20180821,26
Rhode Island,20180828,25
Rhode Island,20180904,37
Rhode Island,20180911,37
Rhode Island,20180918,37
Rhode Island,20180925,25
Rhode Island,20181002,0
Rhode Island,20181009,0
Rhode Island,20181016,0
Rhode Island,20181023,0
Rhode Island,20181030,0
Rhode Island,20181106,0
Rhode Island,20181113,0
Rhode Island,20181120,0
Rhode Island,20181127,0
Rhode Island,20181204,0
Rhode Island,20181211,0
Rhode Island,20181218,0
Rhode Island,20181225,0
Rhode Island,20190101,0
Rhode Island,20190108,0
Rhode Island,20190115,0
Rhode Island,20190122,0
Rhode Island,20190129,0
Rhode Island,20190205,0
Rhode Island,20190212,0
Rhode Island,20190219,0
Rhode Island,20190226,0
Rhode Island,20190305,0
Rhode Island,20190312,0
Rhode Island,20190319,0
Rhode Island,20190326,0
Rhode Island,20190402,0
Rhode Island,20190409,0
Rhode Island,20190416,0
Rhode Island,20190423,0
Rhode Island,20190430,0
Rhode Island,20190507,0
Rhode Island,20190514,0
Rhode Island,20190521,0
Rhode Island,20190528,0
Rhode Island,20190604,0
Rhode Island,20190611,0
Rhode Island,20190618,0
Rhode Island,20190625,0
Rhode Island,20190702,0
Rhode Island,20190709,0
Rhode Island,20190716,0
Rhode Island,20190723,0
Rhode Island,20190730,0
Rhode Island,20190806,0
Rhode Island,20190813,0
Rhode Island,20190820,0
Rhode Island,20190827,0
Rhode Island,20190903,0
Rhode Island,20190910,0
Rhode Island,20190917,7
Rhode Island,20190924,57
Rhode Island,20191001,57
Rhode Island,20191008,57
Rhode Island,20191015,100
Rhode Island,20191022,36
Rhode Island,20191029,36
Rhode Island,20191105,0
Rhode Island,20191112,0
Rhode Island,20191119,0
Rhode Island,20191126,0
Rhode Island,20191203,0
Rhode Island,20191210,0
Rhode Island,20191217,0
Rhode Island,20191224,0
Rhode Island,20191231,0
Rhode Island,20200107,0
Rhode Island,20200114,0
Rhode Island,20200121,0
Rhode Island,20200128,0
Rhode Island,20200204,0
Rhode Island,20200211,0
Rhode Island,20200218,0
Rhode Island,20200225,0
Rhode Island,20200303,0
Rhode Island,20200310,0
Rhode Island,20200317,99
Rhode Island,20200324,91
Rhode Island,20200331,0
Rhode Island,20200407,0
Rhode Island,20200414,0
Rhode Island,20200421,0
Rhode Island,20200428,0
Rhode Island,20200505,0
Rhode Island,20200512,0
Rhode Island,20200519,0
Rhode Island,20200526,0
Rhode Island,20200602,0
Rhode Island,20200609,2
Rhode Island,20200616,18
Rhode Island,20200623,18
Rhode Island,20200630,4
Rhode Island,20200707,79
Rhode Island,20200714,92
Rhode Island,20200721,92
Rhode Island,20200728,103
Rhode Island,20200804,182
Rhode Island,20200811,198
Rhode Island,20200818,244
Rhode Island,20200825,244
Rhode Island,20200901,299
Rhode Island,20200908,299
Rhode Island,20200915,379
Rhode Island,20200922,394
Rhode Island,20200929,398
Rhode Island,20201006,399
Rhode Island,20201013,399
Rhode Island,20201020,344
Rhode Island,20201027,344
Rhode Island,20201103,244
Rhode Island,20201110,244
Rhode Island,20201117,244
Rhode Island,20201124,236
Rhode Island,20201201,144
Rhode Island,20201208,100
Rhode Island,20201215,1
Rhode Island,20201222,1
Rhode Island,20201229,0
Rhode Island,20210105,0
Rhode Island,20210112,0
Rhode Island,20210119,0
Rhode Island,20210126,0
Rhode Island,20210202,0
Rhode Island,20210209,0
Rhode Island,20210216,0
Rhode Island,20210223,0
Rhode Island,20210302,0
Rhode Island,20210309,0
Rhode Island,20210316,99
Rhode Island,20210323,99
Rhode Island,20210330,99
Rhode Island,20210406,100
Rhode Island,20210413,100
Rhode Island,20210420,100
Rhode Island,20210427,100
Rhode Island,20210504,83
Rhode Island,20210511,0
Rhode Island,20210518,0
Rhode Island,20210525,0
Rhode Island,20210601,0
Rhode Island,20210608,0
Rhode Island,20210615,0
Rhode Island,20210622,0
Rhode Island,20210629,0
Rhode Island,20210706,0
Rhode Island,20210713,0
South Carolina,20141230,3
South Carolina,20150106,3
South Carolina,20150113,3
South Carolina,20150120,3
South Carolina,20150127,1
South Carolina,20150203,1
South Carolina,20150210,1
South Carolina,20150217,1
South Carolina,20150224,1
South Carolina,20150303,1
South Carolina,20150310,1
South Carolina,20150317,1
South Carolina,20150324,4
South Carolina,20150331,18
South Carolina,20150407,21
South Carolina,20150414,21
South Carolina,20150421,0
South Carolina,20150428,0
South Carolina,20150505,0
South Carolina,20150512,0
South Carolina,20150519,0
South Carolina,20150526,56
South Carolina,20150602,71
South Carolina,20150609,41
South Carolina,20150616,43
South Carolina,20150623,72
South Carolina,20150630,95
South Carolina,20150707,105
South Carolina,20150714,105
South Carolina,20150721,114
South Carolina,20150728,133
South Carolina,20150804,180
South Carolina,20150811,180
South Carolina,20150818,185
South Carolina,20150825,182
South Carolina,20150901,182
South Carolina,20150908,192
South Carolina,20150915,192
South Carolina,20150922,184
South Carolina,20150929,116
South Carolina,20151006,6
South Carolina,20151013,6
South Carolina,20151020,3
South Carolina,20151027,3
South Carolina,20151103,0
South Carolina,20151110,0
South Carolina,20151117,0
South Carolina,20151124,0
South Carolina,20151201,0
South Carolina,20151208,0
South Carolina,20151215,0
South Carolina,20151222,0
South Carolina,20151229,0
South Carolina,20160105,0
South Carolina,20160112,0
South Carolina,20160119,0
South Carolina,20160126,0
South Carolina,20160202,0
South Carolina,20160209,0
South Carolina,20160216,0
South Carolina,20160223,0
South Carolina,20160301,0
South Carolina,20160308,0
South Carolina,20160315,8
South Carolina,20160322,15
South Carolina,20160329,38
South Carolina,20160405,40
South Carolina,20160412,40
South Carolina,20160419,45
South Carolina,20160426,47
South Carolina,20160503,64
South Carolina,20160510,49
South Carolina,20160517,50
South Carolina,20160524,25
South Carolina,20160531,28
South Carolina,20160607,28
South Carolina,20160614,34
South Carolina,20160621,42
South Carolina,20160628,45
South Carolina,20160705,54
South Carolina,20160712,73
South Carolina,20160719,72
South Carolina,20160726,72
South Carolina,20160802,73
South Carolina,20160809,66
South Carolina,20160816,62
South Carolina,20160823,58
South Carolina,20160830,80
South Carolina,20160906,38
South Carolina,20160913,40
South Carolina,20160920,41
South Carolina,20160927,42
South Carolina,20161004,48
South Carolina,20161011,48
South Carolina,20161018,60
South Carolina,20161025,86
South Carolina,20161101,87
South Carolina,20161108,94
South Carolina,20161115,112
South Carolina,20161122,168
South Carolina,20161129,169
South Carolina,20161206,161
South Carolina,20161213,153
South Carolina,20161220,153
South Carolina,20161227,153
South Carolina,20170103,126
South Carolina,20170110,112
South Carolina,20170117,112
South Carolina,20170124,55
South Carolina,20170131,55
South Carolina,20170207,55
South Carolina,20170214,66
South Carolina,20170221,74
South Carolina,20170228,94
South Carolina,20170307,100
South Carolina,20170314,109
South Carolina,20170321,147
South Carolina,20170328,153
South Carolina,20170404,155
South Carolina,20170411,134
South Carolina,20170418,137
South Carolina,20170425,87
South Carolina,20170502,78
South Carolina,20170509,76
South Carolina,20170516,76
South Carolina,20170523,57
South Carolina,20170530,41
South Carolina,20170606,3
South Carolina,20170613,0
South Carolina,20170620,0
South Carolina,20170627,0
South Carolina,20170704,0
South Carolina,20170711,0
South Carolina,20170718,0
South Carolina,20170725,0
South Carolina,20170801,2
South Carolina,20170808,2
South Carolina,20170815,0
South Carolina,20170822,18
South Carolina,20170829,39
South Carolina,20170905,38
South Carolina,20170912,0
South Carolina,20170919,0
South Carolina,20170926,0
South Carolina,20171003,0
South Carolina,20171010,32
South Carolina,20171017,40
South Carolina,20171024,33
South Carolina,20171031,35
South Carolina,20171107,47
South Carolina,20171114,55
South Carolina,20171121,60
South Carolina,20171128,90
South Carolina,20171205,95
South Carolina,20171212,95
South Carolina,20171219,98
South Carolina,20171226,78
South Carolina,20180102,94
South Carolina,20180109,90
South Carolina,20180116,89
South Carolina,20180123,105
South Carolina,20180130,82
South Carolina,20180206,94
South Carolina,20180213,54
South Carolina,20180220,54
South Carolina,20180227,54
South Carolina,20180306,82
South Carolina,20180313,93
South Carolina,20180320,95
South Carolina,20180327,107
South Carolina,20180403,152
South Carolina,20180410,168
South Carolina,20180417,156
South Carolina,20180424,100
South Carolina,20180501,64
South Carolina,20180508,66
South Carolina,20180515,66
South Carolina,20180522,31
South Carolina,20180529,0
South Carolina,20180605,0
South Carolina,20180612,0
South Carolina,20180619,0
South Carolina,20180626,0
South Carolina,20180703,5
South Carolina,20180710,16
South Carolina,20180717,23
South Carolina,20180724,17
South Carolina,20180731,15
South Carolina,20180807,2
South Carolina,20180814,2
South Carolina,20180821,2
South Carolina,20180828,12
South Carolina,20180904,36
South Carolina,20180911,32
South Carolina,20180918,7
South Carolina,20180925,12
South Carolina,20181002,29
South Carolina,20181009,29
South Carolina,20181016,21
South Carolina,20181023,21
South Carolina,20181030,16
South Carolina,20181106,16
South Carolina,20181113,16
South Carolina,20181120,14
South Carolina,20181127,16
South Carolina,20181204,2
South Carolina,20181211,0
South Carolina,20181218,0
South Carolina,20181225,0
South Carolina,20190101,0
South Carolina,20190108,0
South Carolina,20190115,0
South Carolina,20190122,0
South Carolina,20190129,0
South Carolina,20190205,0
South Carolina,20190212,0
South Carolina,20190219,15
South Carolina,20190226,26
South Carolina,20190305,26
South Carolina,20190312,29
South Carolina,20190319,31
South Carolina,20190326,49
South Carolina,20190402,96
South Carolina,20190409,81
South Carolina,20190416,83
South Carolina,20190423,77
South Carolina,20190430,77
South Carolina,20190507,77
South Carolina,20190514,76
South Carolina,20190521,79
South Carolina,20190528,96
South Carolina,20190604,154
South Carolina,20190611,109
South Carolina,20190618,66
South Carolina,20190625,43
South Carolina,20190702,31
South Carolina,20190709,43
South Carolina,20190716,47
South Carolina,20190723,46
South Carolina,20190730,59
South Carolina,20190806,56
South Carolina,20190813,87
South Carolina,20190820,105
South Carolina,20190827,93
South Carolina,20190903,89
South Carolina,20190910,86
South Carolina,20190917,95
South Carolina,20190924,137
South Carolina,20191001,149
South Carolina,20191008,185
South Carolina,20191015,195
South Carolina,20191022,186
South Carolina,20191029,172
South Carolina,20191105,155
South Carolina,20191112,133
South Carolina,20191119,100
South Carolina,20191126,83
South Carolina,20191203,43
South Carolina,20191210,42
South Carolina,20191217,3
South Carolina,20191224,0
South Carolina,20191231,0
South Carolina,20200107,0
South Carolina,20200114,0
South Carolina,20200121,0
South Carolina,20200128,23
South Carolina,20200204,23
South Carolina,20200211,0
South Carolina,20200218,0
South Carolina,20200225,0
South Carolina,20200303,0
South Carolina,20200310,0
South Carolina,20200317,0
South Carolina,20200324,0
South Carolina,20200331,0
South Carolina,20200407,0
South Carolina,20200414,0
South Carolina,20200421,0
South Carolina,20200428,0
South Carolina,20200505,0
South Carolina,20200512,0
South Carolina,20200519,0
South Carolina,20200526,0
South Carolina,20200602,0
South Carolina,20200609,0
South Carolina,20200616,0
South Carolina,20200623,0
South Carolina,20200630,0
South Carolina,20200707,0
South Carolina,20200714,0
South Carolina,20200721,10
South Carolina,20200728,16
South Carolina,20200804,15
South Carolina,20200811,5
South Carolina,20200818,9
South Carolina,20200825,2
South Carolina,20200901,2
South Carolina,20200908,17
South Carolina,20200915,25
South Carolina,20200922,1
South Carolina,20200929,1
South Carolina,20201006,1
South Carolina,20201013,1
South Carolina,20201020,5
South Carolina,20201027,9
South Carolina,20201103,9
South Carolina,20201110,9
South Carolina,20201117,5
South Carolina,20201124,6
South Carolina,20201201,6
South Carolina,20201208,7
South Carolina,20201215,13
South Carolina,20201222,13
South Carolina,20201229,13
South Carolina,20210105,5
South Carolina,20210112,6
South Carolina,20210119,6
South Carolina,20210126,9
South Carolina,20210202,3
South Carolina,20210209,2
South Carolina,20210216,0
South Carolina,20210223,0
South Carolina,20210302,0
South Carolina,20210309,0
South Carolina,20210316,0
South Carolina,20210323,0
South Carolina,20210330,0
South Carolina,20210406,0
South Carolina,20210413,0
South Carolina,20210420,81
South Carolina,20210427,80
South Carolina,20210504,75
South Carolina,20210511,63
South Carolina,20210518,58
South Carolina,20210525,74
South Carolina,20210601,128
South Carolina,20210608,82
South Carolina,20210615,55
South Carolina,20210622,29
South Carolina,20210629,23
South Carolina,20210706,25
South Carolina,20210713,6
South Dakota,20141230,56
South Dakota,20150106,56
South Dakota,20150113,56
South Dakota,20150120,56
South Dakota,20150127,56
South Dakota,20150203,56
South Dakota,20150210,74
South Dakota,20150217,74
South Dakota,20150224,74
South Dakota,20150303,74
South Dakota,20150310,74
South Dakota,20150317,91
South Dakota,20150324,112
South Dakota,20150331,142
South Dakota,20150407,142
South Dakota,20150414,165
South Dakota,20150421,169
South Dakota,20150428,193
South Dakota,20150505,204
South Dakota,20150512,124
South Dakota,20150519,68
South Dakota,20150526,46
South Dakota,20150602,36
South Dakota,20150609,23
South Dakota,20150616,23
South Dakota,20150623,18
South Dakota,20150630,18
South Dakota,20150707,5
South Dakota,20150714,5
South Dakota,20150721,11
South Dakota,20150728,9
South Dakota,20150804,9
South Dakota,20150811,3
South Dakota,20150818,0
South Dakota,20150825,0
South Dakota,20150901,0
South Dakota,20150908,0
South Dakota,20150915,1
South Dakota,20150922,5
South Dakota,20150929,5
South Dakota,20151006,7
South Dakota,20151013,17
South Dakota,20151020,34
South Dakota,20151027,24
South Dakota,20151103,24
South Dakota,20151110,24
South Dakota,20151117,24
South Dakota,20151124,27
South Dakota,20151201,20
South Dakota,20151208,20
South Dakota,20151215,20
South Dakota,20151222,11
South Dakota,20151229,11
South Dakota,20160105,11
South Dakota,20160112,11
South Dakota,20160119,11
South Dakota,20160126,11
South Dakota,20160202,11
South Dakota,20160209,11
South Dakota,20160216,11
South Dakota,20160223,11
South Dakota,20160301,12
South Dakota,20160308,17
South Dakota,20160315,24
South Dakota,20160322,24
South Dakota,20160329,27
South Dakota,20160405,26
South Dakota,20160412,53
South Dakota,20160419,20
South Dakota,20160426,6
South Dakota,20160503,6
South Dakota,20160510,6
South Dakota,20160517,9
South Dakota,20160524,9
South Dakota,20160531,19
South Dakota,20160607,46
South Dakota,20160614,56
South Dakota,20160621,69
South Dakota,20160628,107
South Dakota,20160705,104
South Dakota,20160712,90
South Dakota,20160719,132
South Dakota,20160726,147
South Dakota,20160802,151
South Dakota,20160809,157
South Dakota,20160816,118
South Dakota,20160823,111
South Dakota,20160830,108
South Dakota,20160906,91
South Dakota,20160913,86
South Dakota,20160920,86
South Dakota,20160927,79
South Dakota,20161004,77
South Dakota,20161011,77
South Dakota,20161018,77
South Dakota,20161025,100
South Dakota,20161101,100
South Dakota,20161108,106
South Dakota,20161115,106
South Dakota,20161122,106
South Dakota,20161129,106
South Dakota,20161206,103
South Dakota,20161213,102
South Dakota,20161220,102
South Dakota,20161227,71
South Dakota,20170103,71
South Dakota,20170110,71
South Dakota,20170117,71
South Dakota,20170124,71
South Dakota,20170131,65
South Dakota,20170207,65
South Dakota,20170214,65
South Dakota,20170221,65
South Dakota,20170228,48
South Dakota,20170307,48
South Dakota,20170314,48
South Dakota,20170321,48
South Dakota,20170328,48
South Dakota,20170404,47
South Dakota,20170411,17
South Dakota,20170418,17
South Dakota,20170425,17
South Dakota,20170502,1
South Dakota,20170509,34
South Dakota,20170516,34
South Dakota,20170523,57
South Dakota,20170530,79
South Dakota,20170606,141
South Dakota,20170613,138
South Dakota,20170620,157
South Dakota,20170627,181
South Dakota,20170704,187
South Dakota,20170711,218
South Dakota,20170718,248
South Dakota,20170725,249
South Dakota,20170801,246
South Dakota,20170808,224
South Dakota,20170815,218
South Dakota,20170822,211
South Dakota,20170829,202
South Dakota,20170905,207
South Dakota,20170912,209
South Dakota,20170919,204
South Dakota,20170926,178
South Dakota,20171003,173
South Dakota,20171010,171
South Dakota,20171017,144
South Dakota,20171024,147
South Dakota,20171031,147
South Dakota,20171107,147
South Dakota,20171114,147
South Dakota,20171121,147
South Dakota,20171128,147
South Dakota,20171205,171
South Dakota,20171212,171
South Dakota,20171219,171
South Dakota,20171226,171
South Dakota,20180102,171
South Dakota,20180109,171
South Dakota,20180116,165
South Dakota,20180123,162
South Dakota,20180130,162
South Dakota,20180206,172
South Dakota,20180213,167
South Dakota,20180220,171
South Dakota,20180227,162
South Dakota,20180306,133
South Dakota,20180313,133
South Dakota,20180320,124
South Dakota,20180327,117
South Dakota,20180403,108
South Dakota,20180410,105
South Dakota,20180417,60
South Dakota,20180424,60
South Dakota,20180501,60
South Dakota,20180508,61
South Dakota,20180515,62
South Dakota,20180522,55
South Dakota,20180529,64
South Dakota,20180605,74
South Dakota,20180612,70
South Dakota,20180619,57
South Dakota,20180626,52
South Dakota,20180703,44
South Dakota,20180710,30
South Dakota,20180717,29
South Dakota,20180724,27
South Dakota,20180731,24
South Dakota,20180807,28
South Dakota,20180814,43
South Dakota,20180821,43
South Dakota,20180828,43
South Dakota,20180904,48
South Dakota,20180911,53
South Dakota,20180918,60
South Dakota,20180925,66
South Dakota,20181002,50
South Dakota,20181009,50
South Dakota,20181016,31
South Dakota,20181023,31
South Dakota,20181030,20
South Dakota,20181106,20
South Dakota,20181113,20
South Dakota,20181120,20
South Dakota,20181127,20
South Dakota,20181204,7
South Dakota,20181211,7
South Dakota,20181218,7
South Dakota,20181225,7
South Dakota,20190101,5
South Dakota,20190108,5
South Dakota,20190115,5
South Dakota,20190122,5
South Dakota,20190129,5
South Dakota,20190205,5
South Dakota,20190212,0
South Dakota,20190219,0
South Dakota,20190226,0
South Dakota,20190305,0
South Dakota,20190312,0
South Dakota,20190319,0
South Dakota,20190326,0
South Dakota,20190402,0
South Dakota,20190409,0
South Dakota,20190416,0
South Dakota,20190423,0
South Dakota,20190430,0
South Dakota,20190507,0
South Dakota,20190514,0
South Dakota,20190521,0
South Dakota,20190528,0
South Dakota,20190604,0
South Dakota,20190611,0
South Dakota,20190618,0
South Dakota,20190625,0
South Dakota,20190702,0
South Dakota,20190709,0
South Dakota,20190716,0
South Dakota,20190723,0
South Dakota,20190730,0
South Dakota,20190806,0
South Dakota,20190813,0
South Dakota,20190820,0
South Dakota,20190827,0
South Dakota,20190903,0
South Dakota,20190910,0
South Dakota,20190917,0
South Dakota,20190924,0
South Dakota,20191001,0
South Dakota,20191008,0
South Dakota,20191015,0
South Dakota,20191022,0
South Dakota,20191029,0
South Dakota,20191105,0
South Dakota,20191112,0
South Dakota,20191119,0
South Dakota,20191126,0
South Dakota,20191203,0
South Dakota,20191210,0
South Dakota,20191217,0
South Dakota,20191224,0
South Dakota,20191231,0
South Dakota,20200107,0
South Dakota,20200114,0
South Dakota,20200121,0
South Dakota,20200128,0
South Dakota,20200204,0
South Dakota,20200211,0
South Dakota,20200218,0
South Dakota,20200225,0
South Dakota,20200303,0
South Dakota,20200310,0
South Dakota,20200317,0
South Dakota,20200324,0
South Dakota,20200331,0
South Dakota,20200407,0
South Dakota,20200414,0
South Dakota,20200421,8
South Dakota,20200428,33
South Dakota,20200505,13
South Dakota,20200512,11
South Dakota,20200519,9
South Dakota,20200526,9
South Dakota,20200602,24
South Dakota,20200609,21
South Dakota,20200616,55
South Dakota,20200623,77
South Dakota,20200630,75
South Dakota,20200707,71
South Dakota,20200714,68
South Dakota,20200721,75
South Dakota,20200728,73
South Dakota,20200804,73
South Dakota,20200811,75
South Dakota,20200818,87
South Dakota,20200825,112
South Dakota,20200901,110
South Dakota,20200908,110
South Dakota,20200915,111
South Dakota,20200922,117
South Dakota,20200929,137
South Dakota,20201006,145
South Dakota,20201013,154
South Dakota,20201020,154
South Dakota,20201027,146
South Dakota,20201103,146
South Dakota,20201110,147
South Dakota,20201117,147
South Dakota,20201124,147
South Dakota,20201201,171
South Dakota,20201208,171
South Dakota,20201215,171
South Dakota,20201222,171
South Dakota,20201229,171
South Dakota,20210105,171
South Dakota,20210112,173
South Dakota,20210119,176
South Dakota,20210126,205
South Dakota,20210202,205
South Dakota,20210209,205
South Dakota,20210216,202
South Dakota,20210223,240
South Dakota,20210302,240
South Dakota,20210309,246
South Dakota,20210316,218
South Dakota,20210323,218
South Dakota,20210330,227
South Dakota,20210406,233
South Dakota,20210413,227
South Dakota,20210420,223
South Dakota,20210427,212
South Dakota,20210504,214
South Dakota,20210511,214
South Dakota,20210518,225
South Dakota,20210525,213
South Dakota,20210601,220
South Dakota,20210608,236
South Dakota,20210615,248
South Dakota,20210622,262
South Dakota,20210629,271
South Dakota,20210706,279
